id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link,instagram_link,twitter_link,play_store_link,app_store_link
10610,http://vaishnu-express-cafe.cafe-inspector.com,,(707) 557-5460,"[5460, 2023, 2023, 2023, 2987, 1700, 1500, 1500, 1200, 1000]",,True,False,True,True,False,False,False,True,,,,,,
10616,http://www.michaelmina.net/restaurants/tokyo-hot-chicken-locations/tokyo-hot-chicken-san-francisco/,,+1 415-535-0184,,,True,True,True,False,,,,,,,,,,
10625,http://www.sushiumisf.com/,,+1 415-834-9898,[],,False,False,False,False,False,False,False,False,,,,,,
10630,https://www.michaelmina.net/restaurants/estiatorio-ornos/estiatorio-ornos-san-francisco/,https://www.michaelmina.net/restaurants/estiatorio-ornos/estiatorio-ornos-san-francisco/,+1 415-417-3969,,HostTeamEOSF@estiatorioornos.com,False,False,,,False,False,False,True,,,,,,
10614,http://www.marketbar.com/,,+1 415-434-1100,,marketbar@sbcglobal.net,,,,,,,,,,,,,,
10622,http://www.louscafesf.com,http://www.louscafesf.com/menus,(415) 283-4777,[1508],,False,False,False,False,False,False,False,False,,,,,,
10617,http://www.workinggirlscafe.com/home.aspx,,+1 415-495-8985,,,True,True,True,False,,,,,,,,,,
10624,http://www.hyatt.com/en-US/hotel/california/hyatt-regency-san-francisco/sfors/dining,http://sanfrancisco.regency.hyatt.com/en/hotel/dining/Eclipse-Kitchen-and-Bar.html,+1 415-291-6581,,,False,False,,,False,False,False,False,,,,,,
10632,http://www.MendocinoFarms.com,,+1 415-321-2170,,465@mendocinofarms.com,True,True,True,False,,,,,,,,,,
10620,https://bluestonelane.com/cafes/financial-district-227-front-st/?y_source=1_ODc5MjkwNS03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,+1 718-374-6858,,support@bluestone-lane.zendesk.com,True,True,True,False,,,,,,,,,,
10629,https://hedverythai.com,,(415) 796-3944,2023,hed.verythai@gmail.com,False,False,False,False,True,False,False,False,,,,,,
10627,http://www.slanteddoor.com/,http://slanteddoor.com/food,+1 415-861-8032,"[215, 215, 215]",eat@slanteddoor.com,False,False,True,False,False,False,True,False,,,,,,
10621,https://www.modernist.club,http://www.modernist.club/menu,(415) 475-9928,2016,info@modernist.club,False,False,False,False,False,False,False,False,,,,,,
10633,https://harborviewsf.com,https://www.harborviewsf.com/online-ordering/harborview-restaurant-bar/menu/order-settings,(415) 399-1200,2018,,False,False,False,True,True,False,True,True,https://www.harborviewsf.com/online-ordering/,,,,,,https://maps.google.com/?cid=14619576797544353265
10635,http://www.btaverna.com/,,+1 415-986-8887,,,,,,,,,,,,,,,,
10634,http://ladleandleaf.com/,,+1 415-795-1864,[8203],,True,True,True,False,False,False,False,False,https://order.ladleandleaf.com/,,,,,
10631,http://www.tacolicious.com/location/north-beach,http://www.tacolicious.com/menu/eat/,+1 415-649-6077,,,False,False,,,False,False,False,True,,,,,,
10626,https://www.starbucks.com/store-locator/store/18421/spear-street-201-spear-street-san-francisco-ca-941051630-us,,+1 415-974-5077,[8096],,True,False,True,False,False,False,False,False,,,,,,
10636,https://locations.chipotle.com/ca/san-francisco/50-california-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=1566,,+1 415-500-9511,"[1370, 1566, 1370, 2669, 9511]",ca.1566.50california@chipotle.com,True,True,True,False,False,False,False,False,https://www.chipotle.com/order/build/burrito?restaurant=1566,,,,,,https://maps.google.com/maps?cid=5439084509396975063
10619,http://www.manhattanhub.com/zgrid/proc/site/sitep.jsp,,+1 415-421-7788,,,True,True,True,False,,,,,,,,,,
10623,http://www.starwoodhotels.com/lemeridien/search/hotel_detail.html?propertyID=1957,,+1 415-296-2933,[2016],,False,False,True,False,False,False,False,False,,,,,,
10637,http://ulasf.com/,https://www.ulasf.com/,+1 415-999-4950,[1024],hello@ulasf.com,False,False,False,False,False,False,False,True,https://squareup.com/gift/ML07J7S28SVCG/order,,,,,
10638,http://www.lafromageriesf.com,https://lafromageriesf.com/collections/lunch,(415) 349-6092,2015,,True,True,False,False,True,True,False,False,,,,,,,"https://www.google.com/maps/place/2425+3rd+St,+San+Francisco,+CA+94107/@37.7589009,-122.3924224,16z/data=!4m5!3m4!1s0x808f7fb996619835:0x2ace2ff9c0c82b32!8m2!3d37.7589009!4d-122.3880397"
10639,https://www.miliwinebar.com/,https://www.miliwinebar.com/,[],"[215, 215, 215]",drink@miliwinebar.com,False,False,False,False,True,True,False,False,,,,,,,https://www.google.com/maps?ie=UTF-8&q=110%20Folsom%20St%20San%20Francisco%2C%20CA%2094105&sa=X&um=1&ved=2ahUKEwi4tNCDoe73AhXGm44IHUyzCTMQ_AUoAXoECAEQAw
10641,http://www.nespresso.com,,+1 800-562-1465,[1013],,True,False,False,False,False,False,False,False,,,,,,
10642,http://www.hongkeeandkim.com,,+1 415-989-1168,[],,True,True,True,False,False,False,False,False,,,,,,
10640,http://eatmau.com/,http://eatmau.com/menu/,(415) 934-8889,2012,eatmau@gmail.com,True,True,True,False,True,False,False,False,https://order.online/business/mau-17499,,,,,
10643,http://www.cholitalinda.com,https://cholitalinda.com/#menu,(415) 565-7424,,,True,True,True,False,,,,,,,,,,
10645,http://www.nipponcurry.com,,(415) 660-5170,2021,sf@nipponcurry.com,True,True,True,False,False,False,False,True,,,,,,
10644,http://bouletteslarder.com/,http://www.bouletteslarder.com/dl_menu_pdf/bouli_bar_menu.pdf?1406736376578,+1 415-399-1155,"[1207, 2023, 2023, 2023, 2023, 1155, 1155, 1155, 2023, 1025, 2023]",info@bouletteslarder.com,False,False,False,False,False,False,False,True,https://bouletteslarder.com/online-ordering/,,,,,
10646,https://www.thegoodlifepizza.com,http://menus.fyi/2970961,[],"[6763, 3157]",eat@thegoodlifepizza.com,True,True,True,False,True,False,False,False,,,,,,
10647,https://www.facebook.com/Umami-Burger-265947450111772/,,+1 415-440-8626,"[2859, 1444, 4323, 1131, 5000, 1081]",guestfeedback@umami.com,False,False,True,False,True,False,False,False,,,,,,
10648,http://www.karaweikburmesecuisine.com/,https://www.karaweikburmesecuisine.com/s/order,+1 415-922-1892,[],info@karaweikburmesecuisine.com,False,False,False,False,False,False,False,False,,https://www.facebook.com/KaraweikSF,,,,
10650,https://lafromageriesf.com,https://lafromageriesf.com/collections/lunch,(415) 374-7325,2022,,True,True,True,False,True,True,False,False,,,,,,,"https://www.google.com/maps/place/2425+3rd+St,+San+Francisco,+CA+94107/@37.7589009,-122.3924224,16z/data=!4m5!3m4!1s0x808f7fb996619835:0x2ace2ff9c0c82b32!8m2!3d37.7589009!4d-122.3880397"
10649,http://www.baanyaai.com,https://www.baanyaai.com/menu,(415) 264-9082,"[1005, 4480, 6008, 1920, 3727, 2274, 9082, 1229, 5457, 2687, 1901, 5950]",Baanyaaisf@gmail.com,True,True,True,False,True,True,False,False,https://order.kiolyn.com/store/20080614042884,,,,,
10652,http://www.isarestaurant.com/,http://www.isarestaurant.com/html/menu.html,(415) 567-9588,2000,,True,True,True,False,False,False,False,False,https://order.online/business/isa-restaurant-11079606,,,,,,"https://www.google.com/maps/place/Isa+Restaurant/@37.800097,-122.43757,15z/data=!4m2!3m1!1s0x0:0x5bd53a4b77305301?ved=2ahUKEwia05rRi6DeAhVwGDQIHf81CqAQ_BIwCnoECAoQCw"
10651,http://www.sushihakko.com,https://www.sushihakko.com/copy-of-menu,(415) 814-2886,"[1005, 900, 900, 6008, 1920, 3727, 2886, 2184, 2886, 1229, 5457, 2687, 1901, 5950]",sushihakko@gmail.com,False,False,True,False,True,False,False,False,,,,,,
10653,http://www.SolsticeSF.com,,+1 415-829-8650,[2013],johnnymetheny@gmail.com,False,False,False,False,False,False,False,False,,,,,,
10654,http://www.enterwestwood.com,https://www.enterwestwood.com/menu,(415) 887-8575,2019,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,True,True,False,False,,,,,,
10656,http://minatestkitchen.com/,http://minatestkitchen.com/,(415) 625-5470,[],,False,False,False,False,True,False,False,False,,,,,,
10655,http://kuishinbosf.com,https://www.kuishinborestaurant.com/menu/,+1 415-655-9496,"[1424, 1424, 1424, 1424, 9496, 1424, 1424]",kuishinbosf@gmail.com,False,False,False,True,False,False,False,False,https://order.online/business/kui-shin-bo-96827,,,,,
10657,http://acewasabisf.com,https://www.acewasabisf.com/menu,(415) 968-1644,1995,,False,False,True,False,False,False,False,True,https://order.toasttab.com/online/ace-wasabi-3339-steiner-st,https://business.facebook.com/AceWasabis/?business_id=282278939032610,,,,,"https://www.google.com/maps/dir/36.1709757,-86.7964897/Ace+Wasabi+Sushi+San+Francisco,+Steiner+Street,+San+Francisco,+CA/@37.7918372,-115.2040002,5z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x808580d0d3ac4d49:0xe97b2003c5e06b89!2m2!1d-122.4380055!2d37.8001995?entry=ttu"
10661,https://patxispizza.com/location/fillmore/,http://www.patxispizza.com/Location/Fillmore,+1 415-318-7168,,,False,False,,,False,False,False,True,,,,,,
10660,http://www.saiwalks.com/,https://saiwalks.com/menu/,+1 415-549-7932,"[2023, 2070, 2021, 2021, 2013, 7932, 139]",info@saiwalks.com,False,False,False,True,False,False,False,True,https://saiwalks.com/order-online/,,,,,
10663,https://www.palmettosuperfoods.com/locations,https://www.palmettosuperfoods.com/s/order,(415) 234-0913,[2485],cs@mypalmetto.co,True,True,True,False,False,False,False,False,,,,,,
10665,http://www3.hilton.com/en/hotels/california/hilton-san-francisco-financial-district-SFOFDHF/dining/index.html,http://www3.hilton.com/en/hotels/california/hilton-san-francisco-financial-district-SFOFDHF/dining/index.html,+1 415-433-6600,,sfofd-salesadm@hilton.com,False,False,,,False,False,False,False,,,,,,
10662,http://www.tomasf.com/,https://www.tomasf.com/menu-1-1,+1 415-921-8662,"[1005, 2862, 6008, 1920, 3727, 1979, 2012, 2012, 1979, 1229, 5457, 2687, 1901, 5950, 2018]",info@tomasf.com,True,True,True,True,True,True,False,False,https://www.tomasf.com/order-online,,,,,
10666,http://www.schroederssf.com/,http://www.schroederssf.com/menu.php,+1 415-421-4778,"[1893, 4778, 1893]",info@schroederssf.com,False,False,False,True,False,False,False,False,,,,,,,https://maps.google.com/?cid=7562120435193397286
10668,http://ziggysburger.com,https://ziggysburger.com/menu/,+1 415-391-8181,"[102, 2017, 1240, 1240, 4000, 8282]",,True,False,True,False,False,False,False,False,https://ziggysburger.smartonlineorder.com,,,,,
10667,http://www.mixt.com/locations/,https://www.mixt.com/menu/los-angeles-silverlake/?set=true,+1 415-296-8009,"[2016, 2016, 2150, 2299, 5757, 1166, 1000]",hello@mixt.com,True,True,True,False,False,False,False,False,https://www.order.mixt.com,,,,,,https://goo.gl/maps/4FwBeC6q4J42
10664,https://www.omnihotels.com/hotels/san-francisco/dining/montes-bar?utm_source=TripAdvisor&utm_medium=organic,,+1 415-677-9494,"[2023, 2023, 6664, 1170, 3045, 3088, 9494, 6664]",,False,False,True,False,False,False,False,False,,,,,,,"https://www.google.com/maps/dir//Omni+San+Francisco+Hotel,+500+California+Street,+San+Francisco,+CA+94104,+United+States/@37.7931274,-122.4052895,17z/data=!3m1!5s0x8085808a43650733:0x64dca853ed7ba7c5!4m12!1m3!3m2!1s0x8085808a435e3c0f:0xe661b63aedb9f581!2sOmni+San+Francisco+Hotel!4m7!1m0!1m5!1m1!1s0x8085808a435e3c0f:0xe661b63aedb9f581!2m2!1d-122.4031008!2d37.7931232"
10670,https://tiramisusf.com/,https://tiramisusf.com/menu/,+1 415-421-7044,"[2023, 1280, 7044, 1111, 1025]",info@tiramisusf.com,False,True,True,False,False,False,False,True,,,,,,,https://goo.gl/maps/WoWC8iDXzouJUiXVA
10669,http://www.bobs-steakandchop.com/san-francisco/,https://www.bobs-steakandchop.com/bobs-steak-and-chop-house-menu,+1 415-273-3085,"[2201, 1993, 4300, 1300, 1255, 5815, 2100, 2500, 2023]",damien.holloway@bobs-steakandchop.com,False,False,True,False,False,False,False,True,,,,,,
10671,http://www.starwoodhotels.com/lemeridien/property/dining/index.html?propertyID=1957&language=en_US,,+1 415-296-2900,[2016],rwilson@lemeridiensf.com,False,False,True,False,False,False,False,False,,,,,,
10673,http://theshotasf.com,https://www.theshotasf.com/menu-2,(628) 224-2074,2018,info@theshotasf.com,False,False,False,False,True,False,False,False,,https://www.facebook.com/TheShota/,,,,
10676,http://www.kellsirish.com/sfc/index.php,http://www.kellsirish.com/menu/index.php?loc=sfc&type=salads,+1 415-955-1916,,,False,False,,,False,False,False,True,,,,,,
10672,http://royalexchange.com/,https://royalexchange.hrpos.heartland.us/menu,+1 415-956-1710,"[1710, 1710, 215, 1710, 1972, 1500, 1500, 215, 1000, 1710, 1710, 1710]",royalexchange1@gmail.com,False,False,False,False,False,False,False,True,,,,,,,https://goo.gl/maps/Fywyg
10674,https://www.barnzu.com/,https://www.barnzu.com/menu,+1 415-525-4985,"[1005, 460, 102, 6008, 1920, 3727, 1849, 9740, 9439, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,True,True,False,False,,,,,,,"https://www.google.com/maps/search/%E2%80%8B%E2%80%8B711+Geary+St,+San+Francisco,+CA+94109/@37.7863564,-122.4172836,17z/data=!3m1!4b1"
10677,http://5thavesf.com,http://5thavesf.com/menu/,(415) 757-0950,,,True,True,True,False,,,,,,,,,,
10678,https://bluestonelane.com/coffee-shops/financial-district-30-broad-street/?y_source=1_MTExNDkyNTgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,+1 718-374-6858,,greetings@bluestonelane.com,True,True,True,False,,,,,,,,,,
10679,http://www.schillingcafe.com,,+1 415-362-0118,,panicha@schillingandco.com,,,,,,,,,,,,,,
10680,https://www.facebook.com/pg/Onsen.sf,https://www.onsensf.com/dining-book,+1 415-780-4987,,info@onsensf.com,False,False,,,False,True,False,False,,,,,,
10681,http://www.b-sidesf.com/,https://www.instagram.com/calderosf/,+1 415-287-6599,[7490],bsideyam@gmail.com,False,False,False,False,False,False,True,False,,,,,,
10682,https://www.facebook.com/Jin-Mi-Korean-Cuisine-100866029958809/,,+1 415-834-5007,"[6231, 1393, 1000]",,True,True,True,False,False,False,False,False,,,,,,
10685,http://www.yamasho-sf.com/,http://www.yamasho-sf.com/menu.htm,(415) 346-2222,[],,False,False,False,False,False,False,False,False,,,,,,
10687,http://www.visitthemarket.com/food/the-grill/,,+1 415-767-5130,,info@visitthemarket.com,False,False,,,False,False,False,False,,,,,,
10688,https://www.facebook.com/Yemen-kitchen-112412437169194/,,+1 415-214-3575,"[2994, 1444, 4323, 1001, 1175, 1081]",,True,True,True,False,True,False,False,False,,,,,,
10686,https://www.shodaisf.com,https://www.shodaisf.com/menu,(415) 757-0201,"[1005, 6004, 1175, 460, 460, 6008, 1920, 3727, 2021, 1420, 201, 1229, 5457, 2687, 1901, 5950, 2018]",Andy.Chiang@shodaisf.com,False,False,True,False,False,True,False,False,,,,,,
10691,https://www.facebook.com/profile.php?id=100042529254609,,+1 415-567-8285,"[1444, 4323, 1001, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
10690,http://www.solunasf.com/,,+1 415-621-2200,"[2021, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2022, 2022, 2023, 2023, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2022, 2021, 2022]",,False,False,True,False,True,False,False,False,,,,,,
10694,http://www.melatandoori.com/,http://melasf.com/wp-content/uploads/2014/11/Mela_Menu.pdf,+1 415-447-4041,,,False,False,,,False,False,False,True,,,,,,
10692,http://alamosquareseafoodgrill.com/index.php,http://www.alamosquareseafoodgrill.com/food.php,+1 415-440-2828,,andre@alamosquareseafoodgrill.com,False,False,,,False,False,False,True,,,,,,
10693,http://blackcatsf.com/,https://blackcatsf.com/menus/,+1 415-358-1999,"[2000, 1999, 1999]",info@blackcatsf.com,False,False,True,False,False,False,False,False,,,,,,,"https://www.google.com/maps/place/Black+Cat+Jazz+%26+Supper+Club/@37.7838333,-122.4144611,15z/data=!4m5!3m4!1s0x0:0xe6dbbc8d390c5578!8m2!3d37.7838333!4d-122.4144611?coh=164777&entry=tt&shorturl=1"
10689,http://www.esanclassic.com/,,+1 415-800-7646,,,False,False,,,False,False,False,False,,,,,,
10696,http://noir-sf.com/,,+1 415-431-6647,"[2022, 1994, 1000, 2015, 1998, 2010, 2020, 2016, 2021]",reservations@noir-sf.com,False,False,False,False,False,False,False,False,,,,,,
10700,http://www.calarestaurant.com/,,+1 415-660-7701,,,,,,,,,,,,,,,,
10699,http://www.gyroking.co,,+1 415-621-8313,[],,True,True,True,False,False,False,False,False,,,,,,
10697,http://www.facebook.com/Nakama-Sushi-100662128362149/about/,,+1 628-867-6697,"[6231, 1152, 1081]",,False,False,True,False,False,False,False,True,,https://www.facebook.com/nakamasushisf,,,,
10702,https://www.thatsouttasight.com,,(415) 829-3108,2020,info@thatsouttasight.com,True,True,True,False,False,False,False,False,,,,,,
10705,http://eswsf.com/,http://eastsidewest.citysearch.com/page/nyhr/Dinner___Desserts.html,+1 415-885-4000,"[2023, 2021, 2020, 2020, 2019, 2020, 2019, 2020, 2020, 1937, 1200, 1200, 2020, 2019, 1920, 2020, 2020, 2200, 2000, 2020, 2023]",eswsf@yahoo.com,False,False,False,False,False,False,False,True,,,,,,
10708,http://www.myfatherskitchensf.com/,,+1 415-829-2610,[1655],,True,True,True,False,False,False,False,False,,,,,,
10706,https://www.gioiapizzeria.com/,,+1 415-872-9427,,,True,True,True,False,,,,,,,,,,
10711,https://www.orbitroomsf.com/,,+1 415-252-9525,,,False,False,,,False,False,False,False,,,,,,
10710,http://nepaleseindianbites.com,,+1 415-553-0669,,order.restaurant1109@gmail.com,True,True,True,False,,,,,,,,,,
10709,http://www.mansiononsutter.com,,+1 415-213-2746,"[2018, 2021, 1500, 1409, 2020, 2746, 3286]",info@mansiononsutter.com,False,False,True,True,True,False,False,False,,,,,,,"https://www.google.com/maps/dir//1409+Sutter+St,+San+Francisco,+CA+94109,+USA/@37.7870775,-122.4260415,17z/data=!4m8!4m7!1m0!1m5!1m1!1s0x8085809586e3b77b:0xd47ce369f6cd399e!2m2!1d-122.4238528!2d37.7870775"
10713,https://www.sfhomeplate.com,https://www.sfhomeplate.com/menu,(415) 922-4663,"[1005, 4366, 2000, 6008, 1920, 3727, 1989, 4663, 1229, 5457, 2687, 1901, 5950]",homeplate2150@gmail.com,True,True,True,False,False,True,False,False,,,,,,
10707,http://www.cheesesteakshop.com/index.htm,,+1 415-346-3712,,,True,True,True,False,,,,,,,,,,
10712,http://www.facebook.com/PhuketThaiSF/,,+1 415-864-8584,"[6231, 1393, 1000]",,False,False,False,False,False,False,False,False,,,,,,
10718,https://www.facebook.com/IzakayaUmaiSF/,,+1 415-658-7196,"[6231, 1393, 1000]",,False,False,False,False,False,False,False,False,,,,,,
10717,https://www.bansangsf.com,https://s3.ap-northeast-2.amazonaws.com/logicsquare-seoul/5ea3495f-fd7c-46b2-93c4-2304d23a5c14/Dinner%20menu%2012232022.pdf,(415) 441-9294,[],,False,False,True,False,False,True,False,False,,,,,,
10721,http://sfbrunos.com/,,+1 415-563-6300,"[552, 552, 2005, 2023, 2023, 2023, 2023, 2023, 552]",,True,True,True,False,False,False,False,False,,,,,,
10724,http://foodeist.com/place/alborz-san-francisco-2,,+1 415-440-4321,"[4756, 1000, 1245, 1245, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 1000]",,False,False,False,False,False,False,False,False,,,,,,
10725,https://thegrindcafe.com/?y_source=1_MjU2NDY0OTUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,+1 415-864-0955,[955],,True,True,True,False,False,False,False,False,,,,,,
10719,https://www.mcdonalds.com/us/en-us/location/ca/san-francisco/1100-fillmore-st/10162.html?cid=RF:YXT:RoN::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html,+1 415-923-1138,"[1100, 1954]",,True,False,True,False,True,True,False,False,https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html,,,,,
10728,http://www.theelitecafe.com/,,+1 415-346-8400,"[2022, 2013, 2022, 2022]",,False,False,False,False,True,False,False,False,,,,,,
10720,https://sfwineandcheese.wixsite.com/home,,(510) 816-4508,2015,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,False,True,False,True,,,,,,,https://maps.google.com/?cid=2391410129649107430
10722,http://www.myivysf.com/,https://www.myivysf.com/lunch-menu,+1 415-567-9443,"[1005, 1901, 1680, 100, 100, 6008, 1920, 3727, 1901, 1901, 1901, 7041, 1229, 5457, 2687, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,True,False,True,False,True,,,,,,
10727,http://www.littlegem.restaurant/,,+1 415-914-0501,[],info@littlegem.restaurant,False,False,False,False,False,False,False,False,,,,,,
10730,http://www.nickies.com,,+1 415-255-0300,,,,,,,,,,,,,,,,
10726,https://www.kibatsusushi.com,https://www.kibatsusushi.com/menu,(415) 872-9636,"[1005, 4129, 6008, 1920, 3727, 9636, 1229, 5457, 2687, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,True,True,False,False,,,,,,
10729,http://www.laboulangeriesf.com/,,+1 415-400-4451,"[1995, 2325]",accounting@laboulangeriesf.com,True,True,True,False,True,False,False,False,https://my-site-102207-107149.square.site/s/order,,,,,
10732,http://www.elizas-restaurant.com,,+1 415-621-4819,"[4819, 4819, 4819, 2023]",,False,False,False,True,False,False,False,False,,,,,,
10734,http://domosf.com,,+1 415-861-8887,[],,True,True,True,False,False,False,False,False,https://ordering.chownow.com/order/21721/locations,,,,,
10735,http://www.petitcrenn.com/,,+1 415-864-1744,[],info@petitcrenn.com,False,False,False,False,False,False,False,False,,,,,,,http://www.google.com/maps/search/609%20Hayes%20St%2C%20San%20Francisco%2C%20CA%2094102
10731,http://www.ellassanfrancisco.com/,,+1 415-441-5669,"[1199, 1000, 2160, 2022, 2020, 813, 2022, 2022, 2022, 2017]",ellassanfrancisco@gmail.com,False,False,True,False,False,False,False,False,,,,,,
10737,http://izakayakou.com,https://www.yelp.com/menu/izakaya-kou-san-francisco-2/main-menu,+1 415-441-9294,[],,False,False,False,False,False,False,False,True,,,,,,
10738,http://indianparadoxsf.com,,+1 415-593-5386,,,,,,,,,,,,,,,,
10736,http://www.thepphanom.com/,,+1 415-431-2526,"[2022, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2022, 2022, 2022, 2022, 2022, 2022, 2022]",comment@phupingthai.com,False,False,False,False,False,False,False,False,,,,,,
10741,https://www.facebook.com/El-Rincon-Yucateco-156546251351706/,,+1 415-872-9231,"[2965, 1444, 4323, 1001, 1175, 1081]",,True,True,True,False,True,False,False,False,,,,,,
10740,http://www.blacksugarboba.com/,,[],[],blacksugarboba@gmail.com,True,False,True,False,True,False,False,False,https://squareup.com/gift/NZVYT6QCW4P3Q/order,,,,,
10739,https://www.scottschowderhouse.com/san-francisco-fillmore-street/,,(628) 201-4567,"[2023, 2023, 2023, 1240, 2023, 2023, 1976, 1325, 2023, 1025]",olivier@cafedelapresse.com,True,True,True,False,True,False,False,True,https://order.online/business/scotts-chowder-house-11239788,,,,,
10742,http://www.sfsakana.com,,+1 415-775-7644,[],sakanaogawa@aol.com,False,False,False,False,False,False,False,False,,,,,,
10744,https://sahasf.com/,,+1 415-780-3664,,,False,False,,,True,False,False,False,,,,,,
10746,http://www.urbantavernsf.com/?y_source=1_MTk1OTQ3MjMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,+1 415-923-4400,[1000],support@getbento.com,False,False,False,False,False,True,False,False,,,,,,
10747,https://www.marriott.com/hotels/hotel-information/restaurant/sfouw-the-westin-st-francis-san-francisco-on-union-square/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe&y_source=1_MTI0NDQ4MjYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,http://www.westinstfrancis.com/dining/the_oak_room.cfm,+1 415-774-0264,"[7878, 1904, 1882, 264, 1882, 2003, 4950, 303, 9060, 2656, 8546, 124]",russell@montelena.com,False,False,True,False,False,False,False,False,,,,,,,"https://www.google.com/maps/search/?api=1&query=37.7878,-122.408826"
10748,https://locations.chipotle.com/ca/san-francisco/211-sutter-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings&restaurant=1857,,+1 415-590-4199,"[1370, 1857, 1370, 2540, 4199]",ca.1857.Sutter@chipotle.com,True,True,True,False,False,False,False,False,https://chipotle.com/order/create-account?restaurant=1857,,,,,,https://maps.google.com/maps?cid=7901538028514322059
10745,http://www.mealhi5.com/Red-Chilli,,+1 415-931-3529,"[1000, 2000, 9999, 1500, 1293, 2000]",redchillisf@gmail.com,True,True,True,False,False,False,False,False,,,,,,
10749,http://www.akikossushibar.com,https://menupages.com/akikos-sushi-bar/542-mason-st-ste-a-san-francisco?utm_source=eat24hrs.com&utm_medium=grubhub-owned-delivery-properties&utm_campaign=growth_redirect-eat24whitelabel,+1 415-989-8218,"[2011, 1003, 8218, 8218]",akikossushibar@gmail.com,True,True,True,False,True,False,False,True,https://order.online/business/akikos-sushi-bar-780780,,,,,
10750,https://www.marriott.com/hotels/hotel-information/restaurant/sfous-san-francisco-marriott-union-square/,,(415) 398-8900,"[2023, 6875, 8900, 700, 1989, 803, 303, 3505, 7117, 9955, 8900]",,False,False,True,False,False,False,False,False,,,,,,,"https://www.google.com/maps/search/?api=1&query=37.789381,-122.408382"
10752,http://ramblersf.com,https://ramblersf.com/menus/,(415) 563-0303,"[2023, 2017, 8008, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 1111, 2000]",hello@ramblersf.com,False,False,True,False,False,False,False,False,,,,,,,https://maps.google.com/?cid=8629549790728523497
10753,http://marinesmemorial.org/restaurant/,https://marinesmemorial.org/meetings-events/catering-menus/,+1 415-658-9597,"[2017, 2021, 2022, 2022, 2021, 2022, 2018, 6672, 1111, 1000, 1075]",restaurant@marinesmemorial.org,False,False,False,True,False,False,False,False,,,,,,
10754,http://www.cafelatazita.com,,+1 415-872-9067,"[9067, 2022, 2000, 1331, 1331, 1331, 2000, 2000, 2000]",info@cafelatazita.com,True,True,True,False,True,False,False,True,,,,,,
10756,http://www.facebook.com/pg/davidsdelicatessen/posts/,,+1 415-276-5950,"[6231, 1393, 1000]",davidsdelisf@gmail.com,True,True,True,False,False,False,False,False,,,,,,
10755,https://www.thelinehotel.com/san-francisco/restaurants-bars/tenderheart/,https://www.thelinehotel.com/san-francisco/restaurants-bars/tenderheart/,+1 415-523-9797,"[2020, 2021, 2020, 2021, 2020, 2019, 2021, 2020, 2021, 2019, 2020, 2020, 2020, 2000, 0, 2023, 2023]",tenderheart.sf@thelinehotel.com,False,False,False,False,True,True,False,False,,,,,,,"https://www.google.com/maps/place/Tenderheart/@37.7832389,-122.4118344,17z/data=!4m9!1m2!2m1!1stenderheart+the+line+sf!3m5!1s0x80858085a16b40b3:0xf6eb26662364f4af!8m2!3d37.7832614!4d-122.4096508!15sChd0ZW5kZXJoZWFydCB0aGUgbGluZSBzZpIBDmZvb2RfYW5kX2RyaW5r4AEA"
