,id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
9682,9683,http://www.scottssubco.com,,(209) 577-2343,1979,,,,,,,,,,,
9683,9684,https://www.facebook.com/profile.php?id=113417615347937,,(650) 592-4000,,,,,,,,,,,,
9684,9685,http://www.pho1vn.com,http://www.pho1vn.com/menu,(408) 685-2114,2015,,,,,,,,,,,
9686,9687,http://larosasantarosa.com/,http://larosasantarosa.com/menu,(707) 523-3663,2011,,,,,,,,,,,
9688,9689,http://www.tinthaica.com/,https://www.tinthaica.com/menu,(925) 960-1030,,,,,,,,,,,,
9690,9691,http://ordermagicwoktogo.com,https://ordermagicwoktogo.com/menu,(408) 735-0866,,,,,,,,,,,,
9691,9692,https://www.mountainmikespizza.com/locations/hamilton-e-hamilton/,https://www.mountainmikespizza.com/menu/,(408) 378-9090,1978,,,,,,,,,,,
9693,9694,https://www.facebook.com/kitchenatpeerypark/,,+1 408-735-7345,,kitchenatpeerypark@gmail.com,,,,,,,,,,
9695,9696,https://restaurants.subway.com/united-states/ca/sunnyvale/956-w-el-camino-real?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=29838&utm_campaign=evergreen-2020,,(408) 737-3935,1965,,,,,,,,,,,
9696,9697,http://www.allstar-burger.com,,(510) 793-3700,,,,,,,,,,,,
9697,9698,http://satkarindiancuisines.com,http://satkarindiancuisines.com,(650) 390-0776,1998,,,,,,,,,,,
9698,9699,http://shige-sushi.com,,(707) 795-9753,,,,,,,,,,,,
9699,9700,http://mrluckysph.com/,,(925) 935-7778,,,,,,,,,,,,
9700,9701,http://divineswine209.com,,(209) 596-4649,2015,,,,,,,,,,,
9701,9702,http://kingwahchinesefood.com,http://www.kingwahchinesefood.com/menu/,(408) 245-2647,1987,,,,,,,,,,,
9703,9704,http://hobees.com/locations/sunnyvale/,,(408) 524-3580,1996,,,,,,,,,,,
9704,9705,https://locations.in-n-out.com/130,https://www.in-n-out.com/menu,(800) 786-1000,,,,,,,,,,,,
9706,9707,http://www.barnthai.com/,http://www.barnthai.com/dinner.html,(408) 732-3319,,,,,,,,,,,,
9708,9709,https://restaurants.subway.com/united-states/ca/modesto/950-10th-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=10613&utm_campaign=evergreen-2020,,(209) 521-3100,1965,,,,,,,,,,,
9709,9710,https://www.facebook.com/pages/category/Tex-Mex-Restaurant/Tacos-Jalapa-1439013216327674/,,(408) 738-5945,1996,cochiscabrera@hotmail.com,,,,,,,,,,
9710,9711,https://www.eatatdesi.com,https://www.eatatdesi.com/menu/,(408) 429-8098,,,,,,,,,,,,
9711,9712,http://fuegosportsbarandclub.com,https://fuegosportsbarandclub.com/menu/,(408) 786-0434,2018,,,,,,,,,,,
9713,9714,https://www.facebook.com/GelateriaBellaRoma/,,(669) 246-5051,2016,,,,,,,,,,,
9714,9715,http://fibbars.com,http://fibbars.com/menu/,(408) 749-8373,,mail@fibbars.com,,,,,,,,,,
9716,9717,https://www.facebook.com/pages/Paul%20&%20Harveys/115906838429679/,,(408) 736-5770,,,,,,,,,,,,
9718,9719,http://www.chaathousewolfe.com,http://www.chaathousewolfe.com/menu.php,(408) 733-9000,2000,,,,,,,,,,,
9719,9720,https://www.solfoodpickup.com,https://www.solfoodpickup.com/?location=11eacabdaaf29f49baa60cc47a2b6418#14,(415) 380-1986,,,,,,,,,,,,
9720,9721,https://www.facebook.com/pages/category/Seafood-Restaurant/Bay-Fish-and-Chips-164869163707485/,,(408) 732-5665,,,,,,,,,,,,
9721,9722,https://www.10butchers.net,https://www.10butcher.com/menu-1,(408) 720-8889,2017,10butchers@gmail.com,,,,,,,,,,
9724,9725,http://www.tabatabachina.com,,(408) 395-2489,2018,,,,,,,,,,,
9725,9726,https://www.avenuegrilllodi.com,https://www.avenuegrilllodi.com/menu,(209) 333-8006,,,,,,,,,,,,
9726,9727,https://www.facebook.com/pages/Latte-Da-Espresso-More/117204748299067,,(925) 906-9664,,,,,,,,,,,,
9727,9728,http://www.restaurantevino.com,http://www.restaurantevino.com/menu.htm,(925) 284-1330,,,,,,,,,,,,
9728,9729,https://locations.baskinrobbins.com/ca/brentwood/1145-2nd-st?utm_source=Yext&utm_medium=organic&utm_campaign=Yext,,(925) 516-0231,,,,,,,,,,,,
9729,9730,http://www.luvsweetarts.com,http://www.luvsweetarts.com/menu,(209) 879-3353,2008,,,,,,,,,,,
9730,9731,https://locations.jackinthebox.com/us/ca/san-pablo/50-san-pablo-towne-ctr?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(510) 412-9712,,,,,,,,,,,,
9731,9732,https://locations.jackinthebox.com/us/ca/hayward/31005-mission-blvd?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(510) 487-6838,,,,,,,,,,,,
9734,9735,http://www.fleurdecocoa.com,,(408) 354-3574,2000,cocoa@fleurdecocoa.com,,,,,,,,,,
9735,9736,https://www.facebook.com/SiSiGRestaurant/,,(707) 399-9439,2007,,,,,,,,,,,
9736,9737,https://restaurants.subway.com/united-states/ca/stockton/2819-west-march-lane?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=30183&utm_campaign=evergreen-2020,,(209) 472-9444,1965,,,,,,,,,,,
9739,9740,http://www.shanghai-family-cuisine.com,,(408) 946-8282,,,,,,,,,,,,
9740,9741,https://www.facebook.com/Las-Isabelas-Mexican-Restaurant-377398219134335/,,(408) 612-4994,,,,,,,,,,,,
9741,9742,https://www.anarosamexicanrestaurant.com,https://www.anarosamexicanrestaurant.com/menu,(510) 357-3022,2003,,,,,,,,,,,
9742,9743,https://www.facebook.com/La-Costa-325993889784/,,(925) 625-1515,,,,,,,,,,,,
9743,9744,https://www.facebook.com/pages/What%20A%20Chicken/161197614732924/,,(707) 971-7549,,,,,,,,,,,,
9744,9745,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=1068,https://www.pandaexpress.com/menu,(650) 589-5717,,,,,,,,,,,,
9745,9746,https://www.taqueriasantarosa5.com,https://www.taqueriasantarosa5.com/,(707) 538-2642,1996,taqueriasantarosa5@yahoo.com,,,,,,,,,,
9746,9747,https://locations.jamba.com/ca/union-city/32358-dyer-st,,(510) 324-3543,,,,,,,,,,,,
9747,9748,https://locations.jackinthebox.com/us/ca/oakley/2185-main-st?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(925) 450-3100,,,,,,,,,,,,
9748,9749,http://www.chitchatcafebakery.com,,(209) 239-5724,2018,,,,,,,,,,,
9749,9750,http://www.goldentrianglecuisine.com,,(408) 402-5092,2017,,,,,,,,,,,
9750,9751,http://www.chinapalacewalnutcreek.com,,(925) 935-3233,,,,,,,,,,,,
9752,9753,https://burgerking.com/store-locator/store/restaurant_494,http://www.bk.com/menu,(408) 263-7131,,mushtari@ghaimanagement.com,,,,,,,,,,
9753,9754,https://kittys-kitchen.square.site,,(209) 825-8839,,huanhuang30@gmail.com,,,,,,,,,,
9754,9755,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=1612,https://www.pandaexpress.com/menu,(510) 745-9844,,,,,,,,,,,,
9756,9757,https://www.mountainmikespizza.com/locations/san-jose-monterey/,https://www.mountainmikespizza.com/menu/,(408) 622-4755,1978,,,,,,,,,,,
9758,9759,http://www.ramennagiusa.com,,+1 408-490-4088,,,,,,,,,,,,
9759,9760,http://www.wienerschnitzel.com/location/122-north-4th-east-taylor-san-jose-702-n-fourth-street-san-jose-ca-95112/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,http://www.wienerschnitzel.com/food/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,(408) 998-9837,,,,,,,,,,,,
9761,9762,https://www.popeyes.com/store-locator/store/restaurant_83651,http://popeyes.com/menu,(408) 973-8999,,Popeyes9153@gmail.com,,,,,,,,,,
9762,9763,http://www.togosspeedlunch.com,,+1 408-979-9552,,,,,,,,,,,,
9763,9764,http://www.jadecathay.com,,(408) 392-9388,,,,,,,,,,,,
9764,9765,http://www.thepizzaboxsanjose.com,,(408) 272-9333,1984,,,,,,,,,,,
9765,9766,https://restaurants.ihop.com/en-us/ca/san-jose/breakfast-1012-miller-ave-2133?utm_source=yelp&utm_medium=referral&utm_campaign=yelp_referral,https://www.ihop.com/en/menu,(408) 863-0289,,,,,,,,,,,,
9767,9768,https://www.pizzaguys.com/locations/south-winchester-blvd-san-jose,,(408) 871-3333,,,,,,,,,,,,
9768,9769,http://www.sandwichmilldeli.com,https://www.sandwichmilldeli.com/menu,(408) 266-7815,1979,,,,,,,,,,,
9769,9770,https://www.roundtablepizza.com/location/1134?utm_source=thatsbiz&utm_medium=gmb,http://www.roundtablepizza.com/menu?id=1134,(408) 321-9922,1959,,,,,,,,,,,
9770,9771,https://www.facebook.com/cantinacalifornia/,,+1 408-622-8730,,,,,,,,,,,,
9772,9773,http://www.fastpizzacupertino.com,https://www.fastpizzacupertino.com/menus,(408) 973-1414,,,,,,,,,,,,
9774,9775,https://www.theciderjunction.com,https://www.theciderjunction.com/menu,(669) 234-2751,2017,info@theciderjunction.com,,,,,,,,,,
9775,9776,http://petersbakery.com,,(408) 258-3529,1936,,,,,,,,,,,
9776,9777,https://locations.ikessandwich.com/ca/sanjose/121/,https://www.ikessandwich.com/menu/,(408) 638-7015,2007,,,,,,,,,,,
9778,9779,http://www.bamboo-gardens.com/locations,https://bamboo-gardens.com/menu/,(408) 471-3322,,,,,,,,,,,,
9781,9782,https://yesmeats.menu11.com/sanjose/order,,(408) 564-6335,2013,,,,,,,,,,,
9782,9783,https://www.mexicolindoatfoxworthy.com,https://www.mexicolindoatfoxworthy.com/menu,(408) 978-7244,,info@mexicolindofoxworthy.com,,,,,,,,,,
9783,9784,http://comfortscafe.com,,(415) 454-9840,1986,office@comfortscafe.com,,,,,,,,,,
9784,9785,https://restaurants.fiveguys.com/4180-n-first-st,https://www.fiveguys.com/menu.aspx,(408) 321-9200,,,,,,,,,,,,
9787,9788,https://burgerking.com/store-locator/store/restaurant_4132,http://www.bk.com/en/us/menu-nutrition/lunch-and-dinner-menu-202/index.html,(408) 997-2817,,mushtari@ghaimanagement.com,,,,,,,,,,
9789,9790,http://www.aquicalmex.com,https://www.aquicalmex.com/waterford-plaza-menu/,(669) 246-7350,1994,,,,,,,,,,,
9790,9791,https://shop.nordstrom.com/store-details/nordstrom-valley-fair?utm_source=yelp&utm_medium=organic&utm_campaign=food&utm_content=26425&utm_channel=low_nd_seo_local&sp_source=yelp&sp_campaign=food,https://n.nordstrommedia.com/id/4fe5b997-7f17-4da9-9425-170d89c83dcb.pdf,(408) 261-5780,1901,,,,,,,,,,,
9791,9792,https://www.mountainmikespizza.com/locations/san-jose-willow-glen/,https://www.mountainmikespizza.com/menu/,(408) 979-0900,1978,,,,,,,,,,,
9793,9794,http://www.pupuseriamichalatecasj.com,,(408) 379-1149,1998,,,,,,,,,,,
9796,9797,https://locations.dennys.com/CA/SAN-JOSE/209531?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,http://clickserve.dartsearch.net/link/click?lid=43700034498918870&ds_s_kwgid=58700004172671965&ds_url_v=2&ds_dest_url=https://www.yelp.com/menu/dennys-san-jose-14,(408) 578-2549,,,,,,,,,,,,
9797,9798,http://laperlataqueriasj.com/,,(408) 251-4884,,,,,,,,,,,,
9799,9800,http://www.wienerschnitzel.com/location/134-south-1st-street-edwards-san-jose-935-s-first-street-san-jose-ca-95110/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,http://www.wienerschnitzel.com/food/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,(408) 297-7020,,,,,,,,,,,,
9800,9801,http://www.wglavilla.com,http://www.wglavilla.com/Sandwiches.php,(408) 295-7851,,,,,,,,,,,,
9801,9802,http://www.trialspub.com,http://www.trialspub.com/bof.html,(408) 947-0497,,,,,,,,,,,,
9802,9803,https://locations.jamba.com/ca/san-jose/125-bernal-rd?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(408) 227-5988,,,,,,,,,,,,
9803,9804,http://www.tofoocomchaydeli.com,,(408) 286-6335,,,,,,,,,,,,
9804,9805,https://phobelairco.business.site,,(408) 452-1060,,ddttam@yahoo.com,,,,,,,,,,
9805,9806,http://Cocolabakery.com,https://www.cocolabakery.com/category/cata.html,(408) 241-8241,,,,,,,,,,,,
9806,9807,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=633,https://www.pandaexpress.com/menu,(408) 248-0306,,,,,,,,,,,,
9807,9808,http://www.casinom8trix.com/epic-bar,,(408) 244-3333,,,,,,,,,,,,
9808,9809,https://www.panerabread.com/en-us/cafe/locations/ca/san-jose/503-coleman-avenue?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=204472&utm_content=menu,(408) 299-0993,,cafe4472@panerabread.com,,,,,,,,,,
9810,9811,http://www.taquerialorenas.com,,(408) 920-0551,,,,,,,,,,,,
9811,9812,http://pizzamyheartsanjose.mybistro.online,,(408) 279-4441,,,,,,,,,,,,
9812,9813,https://restaurants.subway.com/united-states/ca/san-jose/1300-the-alameda?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=42557&utm_campaign=evergreen-2020,http://www.subway.com/applications/Menu/index.aspx,(408) 298-6877,1965,,,,,,,,,,,
9813,9814,http://burgerbarnsanjose.favorite-cafes.com,,(408) 243-2027,,,,,,,,,,,,
9815,9816,http://www.palomasj.com,,(408) 277-0922,,,,,,,,,,,,
9817,9818,https://locations.jackinthebox.com/us/ca/san-jose/1075-willow-st?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(408) 947-1488,,,,,,,,,,,,
9818,9819,https://www.facebook.com/Honey-bakery-Restaurant-1437866249794403/,,(408) 819-3125,,,,,,,,,,,,
9819,9820,http://wu-jis-mala-house.edan.io/,,(408) 441-0822,,,,,,,,,,,,
9820,9821,https://locations.ikessandwich.com/ca/sanjose/304/,https://www.ikessandwich.com/menu/,(408) 564-5921,2007,,,,,,,,,,,
9821,9822,https://locations.baskinrobbins.com/ca/san-jose/1137-s-de-anza-blvd?utm_source=Yext&utm_medium=organic&utm_campaign=Yext,,(408) 255-2811,,,,,,,,,,,,
9823,9824,https://restaurants.subway.com/united-states/ca/san-jose/150-s-first-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=51986&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(408) 320-1192,1965,,,,,,,,,,,
9824,9825,http://www.mayflowersj.com,,(408) 246-9550,,,,,,,,,,,,
9825,9826,https://locations.chuckecheese.com/us/ca/san-jose/2445-fontaine-rd.,https://s3-us-west-1.amazonaws.com/mfeed-store-locator.momentfeed.com/Chuck%20E%20Cheese/San%20Jose%20Internet%20%203.7.19.pdf,(408) 238-7870,,,,,,,,,,,,
9826,9827,https://almadensushi.menu11.com,https://almadensushi.menu11.com/sanjose/order,(408) 997-2024,,,,,,,,,,,,
9828,9829,http://nickthegreeksj.com/,http://www.nickthegreeksj.com/menu/,(408) 622-8720,2015,,,,,,,,,,,
9829,9830,https://restaurants.subway.com/united-states/ca/san-jose/1600-saratoga-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=4405&utm_campaign=evergreen-2020,http://www.subway.com/applications/Menu/index.aspx,(408) 379-1134,1965,,,,,,,,,,,
9830,9831,https://locations.jackinthebox.com/us/ca/santa-clara/3395-stevens-creek-blvd?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(408) 599-4371,,,,,,,,,,,,
9831,9832,https://jackholders.com,https://jackholders.com/wp-content/uploads/2020/12/Jack-Holders-Full-Menu-2020.pdf,(408) 613-2365,,,,,,,,,,,,
9834,9835,http://www.thekickincrab.com/,,(408) 945-0888,,,,,,,,,,,,
9835,9836,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=1936,https://www.pandaexpress.com/menu,(408) 436-8261,,,,,,,,,,,,
9836,9837,https://elbuengusto.menu11.com,,(408) 926-1172,1989,,,,,,,,,,,
9838,9839,https://www.greatwallsanjose.com,https://www.greatwallsanjose.com/menu.aspx,(408) 287-1688,,,,,,,,,,,,
9840,9841,https://la-hacienda-restaurant.business.site,,(408) 320-2651,,,,,,,,,,,,
9841,9842,http://harborfishandchips.com/,,(408) 559-4499,2010,,,,,,,,,,,
9842,9843,http://www.HaberdasherSJ.com,http://www.HaberdasherToGo.com,(408) 792-7356,2010,,,,,,,,,,,
9843,9844,http://www.lacatalanatapas.com,,(408) 324-1321,2010,info@lacatalanatapas.com,,,,,,,,,,
9845,9846,https://www.chick-fil-a.com/locations/ca/blossom-hill-almaden-expy?utm_source=yext&utm_medium=link,,+1 408-978-7705,,03924@chick-fil-a.com,,,,,,,,,,
9847,9848,https://www.togos.com/locations/san-jose/1341-s-winchester-blvd,https://www.togos.com/menu/,(408) 379-1584,1971,,,,,,,,,,,
9848,9849,https://www.tumeromolesanjose.com,https://www.tumeromolesanjose.com/menu,(408) 369-9559,,,,,,,,,,,,
9852,9853,https://www.wingstop.com/location/wingstop-326-san-jose-ca-95110/menu,http://order.wingstop.com/menu/wingstop-326-san-jose-ca-95110,(408) 297-9464,1994,,,,,,,,,,,
9853,9854,https://locations.ikessandwich.com/ca/sanjose/123/,https://www.ikessandwich.com/menu/,(408) 622-8602,2007,,,,,,,,,,,
9854,9855,http://www.lunamexicankitchen.com,https://www.lunamexicankitchen.com/menus/,(408) 320-2654,2017,hello@lunamexicankitchen.com,,,,,,,,,,
9855,9856,https://restaurants.elpolloloco.com/ca/san-jose/1299-s-winchester-blvd?utm_source=extnet&utm_medium=yext,,+1 408-984-6860,,epl3323@eplfranchisee.com,,,,,,,,,,
9857,9858,https://restaurants.subway.com/united-states/ca/san-jose/3730-north-1st-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=4969&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(408) 434-1111,1965,,,,,,,,,,,
9858,9859,https://locations.jamba.com/ca/san-jose/848-b-blossom-hill-rd?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(408) 504-9700,,,,,,,,,,,,
9859,9860,http://www.huonglansandwiches.com/,,(408) 258-8868,,,,,,,,,,,,
9860,9861,http://www.ramenkahoo.com,,(408) 564-0627,,,,,,,,,,,,
9861,9862,https://littlecaesars.com/en-us/store/855,,(408) 258-1100,,,,,,,,,,,,
9866,9867,https://www.facebook.com/pages/Angies-Pizza-Italian-Restaurant/118740114807370,,(408) 378-5555,,,,,,,,,,,,
9867,9868,http://www.fishiswild.com/htmlPages/location_first_street.html,http://www.fishiswild.com/htmlPages/menu.html,(669) 226-5569,2010,,,,,,,,,,,
9869,9870,https://www.2020cheesebar.com,https://2020cheesebar.com/menu-1,(408) 293-7574,2014,,,,,,,,,,,
9870,9871,http://www.demi-ya.com,,+1 408-564-5503,,,,,,,,,,,,
9871,9872,http://www.simmerpetaluma.com,,(707) 762-4288,,,,,,,,,,,,
9873,9874,https://locations.jackinthebox.com/us/ca/alameda/1826-webster-st?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(510) 523-6396,,,,,,,,,,,,
9874,9875,http://www.billscafe.com,,+1 650-665-7941,,,,,,,,,,,,
9876,9877,http://www.buttercreambakery.com,,(707) 255-6700,1948,,,,,,,,,,,
9877,9878,https://stores.neimanmarcus.com/restaurants/Palo%20Alto/CA/1024-R-1/NM%20Cafe?storeId=24%2FPA,,(650) 329-3329,,,,,,,,,,,,
9879,9880,http://www.aloftsanfranciscoairport.com/wxyz-san-francisco-bar?EM=EM_YELP_STWD_WXYZLISTINGS_AL_3719_NAD_FM&SWAQ=953P,,(650) 443-5500,,,,,,,,,,,,
9881,9882,http://www.miniasbakeshop.biz,,(510) 791-8343,1989,,,,,,,,,,,
9882,9883,https://shop.nordstrom.com/store-details/nordstrom-stanford-shopping-center?utm_source=yelp&utm_medium=organic&utm_campaign=food&utm_content=26422&utm_channel=low_nd_seo_local&sp_source=yelp&sp_campaign=food,https://n.nordstrommedia.com/id/4fe5b997-7f17-4da9-9425-170d89c83dcb.pdf,(650) 688-2514,1901,,,,,,,,,,,
9883,9884,http://www.facebook.com/pages/Good%20Neighbour%20Restaurant/108191712556612/,,(510) 797-3328,,,,,,,,,,,,
9885,9886,https://restaurants.subway.com/united-states/ca/palo-alto/2717-middlefield-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=32950&utm_campaign=evergreen-2020,,(650) 330-0402,1965,,,,,,,,,,,
9886,9887,https://paloaltoroastingco.com,,(650) 322-8644,,,,,,,,,,,,
9887,9888,https://www.facebook.com/El-Senor-Frogs-Mexican-Restaurant-156745597723156/,,(209) 474-1754,,,,,,,,,,,,
9889,9890,http://www.unamas.com/,http://www.unamas.com/menu,(408) 358-8680,,,,,,,,,,,,
9890,9891,https://www.wingstop.com/location/wingstop-477-el-cerrito-ca-94530/menu,http://order.wingstop.com/menu/wingstop-477-el-cerrito-ca-94530,(510) 528-9464,1994,,,,,,,,,,,
9891,9892,http://calave.com,,(650) 521-0443,2015,calavewinebar@gmail.com,,,,,,,,,,
9892,9893,https://www.rescatecoffee.com,https://www.rescatecoffee.com/drinks-menu/,(916) 897-8459,2016,rescatecoffee@gmail.com,,,,,,,,,,
9893,9894,https://locations.jackinthebox.com/us/ca/palo-alto/2280-el-camino-real?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(650) 856-0350,,,,,,,,,,,,
9895,9896,https://locations.ikessandwich.com/ca/paloalto/003/,https://www.ikessandwich.com/menu/,(650) 561-4762,2007,,,,,,,,,,,
9896,9897,http://ramennagiusa.com,,,,,,,,,,,,,,
9897,9898,http://www.tendergreens.com/locations/palo-alto?utm_medium=yelp&utm_source=website,http://www.tendergreens.com/locations/palo-alto/menu?utm_medium=yelp&utm_source=menu,(650) 285-6702,2006,tgpla@tendergreens.com,,,,,,,,,,
9898,9899,http://taqueriaseljarocho.com,http://taqueriaseljarocho.com/#mix,(650) 326-1829,,,,,,,,,,,,
9899,9900,https://www.facebook.com/hk88menu/,,(650) 251-9062,2000,,,,,,,,,,,
9900,9901,https://www.mountainmikespizza.com/locations/palo-alto-middlefield/,https://www.mountainmikespizza.com/menu/,(650) 856-7855,1978,,,,,,,,,,,
9901,9902,https://paloalto.thekitchenandbar.com,https://paloalto.thekitchenandbar.com/menu#dinnermenu,(650) 843-0795,,kitchenatpaloalto@gmail.com,,,,,,,,,,
9903,9904,https://www.hawaiianbarbecue.com/,,+1 650-858-2878,,,,,,,,,,,,
9904,9905,https://www.lasmichoacanitas.com,,(650) 290-4065,,,,,,,,,,,,
9907,9908,http://www.morganhillbowl.com,,(408) 778-1002,2005,,,,,,,,,,,
9908,9909,https://www.facebook.com/vikswheelhouse1/,,+1 707-648-1966,,,,,,,,,,,,
9909,9910,http://www.elranchogrande.info,,(707) 252-4495,,,,,,,,,,,,
9910,9911,http://18gramscoffee.com,https://www.18gramscoffee.com/menus-1,(916) 895-2672,2017,,,,,,,,,,,
9911,9912,http://mainstreetbargrillsuisun.com,http://mainstreetbargrillsuisun.com/gallery/,(707) 428-6270,,,,,,,,,,,,
9912,9913,http://www.thehouseofsake.com,,(925) 930-8811,,,,,,,,,,,,
9914,9915,http://www.eddiespizza.com,,(209) 951-4999,1978,,,,,,,,,,,
9915,9916,http://www.meetfresh.us,,(415) 741-5421,,,,,,,,,,,,
9916,9917,https://www.doublerainbowicecream.com,,(510) 232-3667,,,,,,,,,,,,
9918,9919,http://www.littlemanuel.com/,,(925) 778-4740,1979,,,,,,,,,,,
9919,9920,https://locations.jackinthebox.com/us/ca/san-jose/1558-w-san-carlos-st?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(408) 293-9605,,,,,,,,,,,,
9920,9921,http://www.pearlpetaluma.com/index.html,,(707) 559-5187,,,,,,,,,,,,
9921,9922,https://www.casinom8trix.com/restaurant/zone-8-bar-grill/,,+1 408-453-4030,,,,,,,,,,,,
9922,9923,http://www.leenoodlehouse.com,https://www.leenoodlehouse.com/menu,(707) 523-2358,2003,,,,,,,,,,,
9923,9924,http://www.thelongboardbar.com,,(650) 738-5905,2011,,,,,,,,,,,
9925,9926,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=532,https://www.pandaexpress.com/menu,(408) 296-2718,,,,,,,,,,,,
9926,9927,http://www.facebook.com/Honey-Treat-Yogurt-Shoppe-101149666643726,,(209) 369-8072,,,,,,,,,,,,
9927,9928,https://www.facebook.com/El-Lucerito-359270750826802/,,(415) 457-4910,2012,,,,,,,,,,,
9928,9929,http://www.facebook.com/thefreshlybakedeatery/,,(408) 298-9370,,,,,,,,,,,,
9931,9932,https://www.facebook.com/MadhouseCoffee/,,(415) 467-4003,2001,,,,,,,,,,,
9932,9933,http://www.sourdougheatery.com,http://www.sourdougheatery.com/menu.html,(408) 295-7709,,,,,,,,,,,,
9933,9934,https://chandostacos.com,https://chandostacos.com/food/,(916) 647-4833,,,,,,,,,,,,
9934,9935,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=1613,https://www.pandaexpress.com/menu,(408) 288-6911,,,,,,,,,,,,
9935,9936,http://www.wholefoodsmarket.com/stores/sanjose,,(408) 207-1126,,,,,,,,,,,,
9936,9937,https://www.facebook.com/pages/Pho-54/146844422006546,,(408) 729-6633,,,,,,,,,,,,
9938,9939,https://taqueria-milagro.business.site,,(408) 978-3665,,mely.valenzuela11@gmail.com,,,,,,,,,,
9941,9942,https://gateway-kitchen.com,https://gateway-kitchen.com/menu,(415) 239-8371,,,,,,,,,,,,
9944,9945,http://www.4thstreetbowl.com,,(408) 453-5555,,,,,,,,,,,,
9945,9946,http://www.truebrewsanjose.com/,,+1 408-320-2867,,truebrewsj@tryn.com,,,,,,,,,,
9948,9949,http://www.hilton.com,,(209) 957-9090,,,,,,,,,,,,
9949,9950,https://restaurants.subway.com/united-states/ca/san-jose/670-river-oaks-parkway?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=39182&utm_campaign=evergreen-2020,http://www.subway.com/applications/menu/index.aspx,(408) 434-6877,1965,,,,,,,,,,,
9950,9951,http://www.kyotorohnertpark.com,http://www.kyotorohnertpark.com/menu,(707) 584-4204,,,,,,,,,,,,
9951,9952,https://mendozastaqueria.com,,(408) 259-4387,,,,,,,,,,,,
9952,9953,https://restaurants.fiveguys.com/5353-almaden-expressway,https://www.fiveguys.com/menu,(408) 264-9300,,,,,,,,,,,,
9953,9954,https://taqlataquiza.wixsite.com/lataquiza,https://taqlataquiza.wixsite.com/lataquiza/menus,(408) 288-5642,,info@lataquiza.com,,,,,,,,,,
9954,9955,https://rollosdonuts.com,https://rollosdonuts.com/menu/,(408) 294-7757,1980,,,,,,,,,,,
9955,9956,http://gakurestaurant.com,,(408) 973-9144,2010,,,,,,,,,,,
9956,9957,http://www.adelitastaqueria.com,http://adelitastaqueria.com/menu/,(408) 369-9905,1998,,,,,,,,,,,
9959,9960,https://www.papajoespizzaca.com,,(707) 255-6525,,,,,,,,,,,,
